gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1884905946																	PreservedSpecimen				10																																														1992	6	12																Ghana	GHA	Eastern			T.Q.M.H. Flat																																																																				Persia americana Mill ( syn. P. gratissima Gaertn.)								Plantae					Lauraceae														Twi: Paya				
1884905945																	PreservedSpecimen				1																																														1990	12	17																Ghana	GHA	Eastern			Mampong Akwapim. CSRPM arboretrum																																																																				Xylopia aethiopica (Dunal) A. Rich.								Plantae					Annonaceae														Twi: Hwenetia, Ga: Soo, Ewe: Tsuo				
1884905944																	PreservedSpecimen				12																																														1991	1	10																Ghana	GHA	Eastern			Aburi  ( Bt.)gardens																																																																				Cinnamomum camphora Nees & Eberm								Plantae					Lauraceae																		
1884905943																	PreservedSpecimen				21																																														1976	8	6																Ghana	GHA	Eastern			Tutu																																																																				Dioscoreophyllum cumminisii								Plantae					Menispermaceae														Twi: Moforamofratw_				
1884905942																	PreservedSpecimen				3																																														1974	12	18																Ghana	GHA	Eastern			Mampong Akwapim																																																																				Xylopia aethiopica (Dunal) A. Rich.								Plantae					Annonaceae														Twi: Hwenetia				
1884905941																	PreservedSpecimen				6																																														1992	8	3																Ghana	GHA	Eastern			Amanokrom- Akwapem																																																																				Annona muricata Linn.								Plantae					Annonaceae														Twi:Abr_fontunkum/Aduantunkum ,Ga:Aluguntuguin,Ewe:Nyankl_				
1884905940																	PreservedSpecimen				17																																														1994	6	24																Ghana	GHA	Eastern			Awherease- Akwapin																																																																				Trilisia patens Oliv.								Plantae					Menispermaceae														Twi: Okitiketekrenke, Aweanna				
1884905939																	PreservedSpecimen				32																																														1991	1	10																Ghana	GHA	Accra																																																																							Crataeva religiosa  Forst								Plantae					Capparidaceae																		
1884905938																	PreservedSpecimen				8																																														1992	5	10																Ghana	GHA	Eastern			Amanokrom- Akwapem																																																																				Dracaena arborea Link.								Plantae					Agavaceae														Twi:Nt_mm_,Ewe:Anya,Ga:_fu_yao				
1884905937																	PreservedSpecimen				16																																														1991	3	12																Ghana	GHA	Eastern			Obosomase																																																																				Pycnanthus angolensis (Welw.) Warb								Plantae					Myristicaceae														Twi: _te				
1884905936																	PreservedSpecimen				5																																														1988	12	29																Ghana	GHA	Eastern			Begoro																																																																				Enantia polycarpa(DC.) Engl. & Diels								Plantae					Annonaceae														Twi: Dua Sika ( koduben)				
1884905935																	PreservedSpecimen				14																																														1992	4	27																Ghana	GHA	Eastern			Obosomase																																																																				Cinnamomum zeylanicum Nees								Plantae					Lauraceae																		
1884905934																	PreservedSpecimen				7																																														1975	2	7																Ghana	GHA	Eastern			Mampong Akwapim																																																																				Uvaria chamae P. Beauv								Plantae					Annonaceae														Twi: Anweda, Ga: Ammîdatso, Fante: Gbanagbana				
1884905933																	PreservedSpecimen				22																																														1991	5	26																Ghana	GHA	Eastern			Around T.Q.M.H bungalow																																																																				Cissampelos owariensis P. Beauv. Ex. DC								Plantae					Menispermaceae														Twi: Oguanba aso				
1884905932																	PreservedSpecimen				13																																														1988	12	28																Ghana	GHA	Eastern			Aburi  ( Bt.)gardens																																																																				Cinnamomum camphora Nees & Eberm								Plantae					Lauraceae																		
